year,date,location,in_Cameron,did_win,team,opp,result,pts,pos,to,to_percent,fgm,fga,fg_percent,ftm,fta,ft_percent,pf,biggest_lead,biggest_run,game_id,type,conf,opp_conf,avg_marg,opp_avg_marg,adj_o,adj_d,off_ppp,off_efg,off_to,off_or,off_ftr,def_ppp,def_efg,def_to,def_or,def_ftr,game_score,season,tempo,coach,opp_coach
2017,1/14/2017,A,0,1,Notre Dame,Virginia Tech,"W, 76-71",76,69,13,0.188405797,28,54,0.518518519,13,20,0.65,16,NA,NA,Notre DameVirginia Tech1-14,conf,ACC,ACC,6.23028,0.879234,114.3,86.4,109.3,58.3,18.7,23.3,37,102.1,53.5,18.7,27.3,31.6,96.1,2017,69.5,Mike Brey,Buzz Williams
2017,1/14/2017,A,0,0,Florida St.,North Carolina,"L, 96-83",83,84,15,0.178571429,31,67,0.462686567,12,26,0.461538462,27,NA,NA,Florida St.North Carolina1-14,conf,ACC,ACC,-5.34209,0.971899,114,94.3,97.7,53,17.7,20.5,38.8,113,47.9,17.7,45.7,50.7,89.8,2017,85,Leonard Hamilton,Roy Williams
2017,1/14/2017,A,0,0,Boston College,Syracuse,"L, 76-53",53,62,20,0.322580645,19,48,0.395833333,7,11,0.636363636,18,NA,NA,Boston CollegeSyracuse1-14,conf,ACC,ACC,-9.64488,0.87843,92.5,104.9,85.3,47.9,32.2,38.7,22.9,122.3,50.9,9.7,30.3,32.8,19.1,2017,62.1,Jim Christian,Jim Boeheim
2017,1/12/2017,A,0,0,Clemson,Georgia Tech,"L, 75-63",63,69,8,0.115942029,22,60,0.366666667,12,17,0.705882353,18,NA,NA,ClemsonGeorgia Tech1-12,conf,ACC,ACC,-4.27773,0.797365,108.1,109.7,91.2,42.5,11.6,21.1,28.3,108.6,50,18.8,32.3,32.8,45.7,2017,69.1,Brad Brownell,Josh Pastner
2017,1/12/2017,A,0,1,Notre Dame,Miami FL,"W, 67-62",67,64,6,0.09375,25,67,0.373134328,12,14,0.857142857,11,NA,NA,Notre DameMiami FL1-12,conf,ACC,ACC,0.939583,0.90994,115.4,89.9,103.6,41,9.3,33.3,20.9,95.9,42.9,20.1,44.2,22.2,94.6,2017,64.7,Mike Brey,Jim Larranaga
2017,1/11/2017,A,0,0,Pittsburgh,Louisville,"L, 85-80",80,78,15,0.192307692,26,58,0.448275862,16,29,0.551724138,24,NA,NA,PittsburghLouisville1-11,conf,ACC,ACC,-12.6084,0.960757,110.9,99,102,55.2,19.1,22.5,50,108.3,52.5,22.9,40,57.6,78.6,2017,78.5,Kevin Stallings,Rick Pitino
2017,1/11/2017,A,0,1,North Carolina,Wake Forest,"W, 93-87",93,74,11,0.148648649,33,64,0.515625,19,24,0.791666667,23,NA,NA,North CarolinaWake Forest1-11,conf,ACC,ACC,5.45115,0.912045,128.4,96.3,124.2,57.8,14.7,38.2,37.5,116.2,51.5,14.7,31.7,43.1,96.5,2017,74.8,Roy Williams,Danny Manning
2017,1/11/2017,A,0,0,North Carolina St.,Boston College,"L, 74-66",66,71,17,0.23943662,24,54,0.444444444,13,18,0.722222222,17,NA,NA,North Carolina St.Boston College1-11,conf,ACC,ACC,-1.22874,0.638371,97.9,99.7,92.6,49.1,23.8,25,33.3,103.8,51.9,19.6,20.7,35.2,44.9,2017,71.3,Mark Gottfried,Jim Christian
2017,1/10/2017,A,0,0,Syracuse,Virginia Tech,"L, 83-73",73,69,11,0.15942029,28,65,0.430769231,12,16,0.75,20,NA,NA,SyracuseVirginia Tech1-10,conf,ACC,ACC,-5.62149,0.879234,107.8,102.6,104.7,46.9,15.8,35.1,24.6,119.1,56.1,8.6,21.9,47.4,64,2017,69.7,Jim Boeheim,Buzz Williams
2017,1/10/2017,A,0,0,Duke,Florida St.,"L, 88-72",72,74,16,0.216216216,23,56,0.410714286,19,26,0.730769231,21,NA,NA,DukeFlorida St.1-10,conf,ACC,ACC,-4.64788,0.926513,109.5,101.3,96.1,47.3,21.4,29.4,46.4,117.5,56.8,18.7,41.2,30.3,71,2017,74.9,Mike Krzyzewski,Leonard Hamilton
2017,1/8/2017,A,0,0,North Carolina St.,North Carolina,"L, 107-56",56,85,26,0.305882353,23,63,0.365079365,3,11,0.272727273,18,NA,NA,North Carolina St.North Carolina1-8,conf,ACC,ACC,-22.8472,0.971899,80.8,102.6,65.8,42.1,30.6,23.3,17.5,125.8,57,14.1,39.5,31.6,6,2017,85.1,Mark Gottfried,Roy Williams
2017,1/8/2017,A,0,0,Wake Forest,Virginia,"L, 79-62",62,62,12,0.193548387,23,57,0.403508772,10,16,0.625,22,NA,NA,Wake ForestVirginia1-8,conf,ACC,ACC,-2.06916,0.961534,127.2,110.1,99.2,45.6,19.2,34.2,28.1,126.4,57.5,14.4,38.7,45.3,84.1,2017,62.5,Danny Manning,Tony Bennett
2017,1/7/2017,A,0,0,Pittsburgh,Syracuse,"L, 77-66",66,61,12,0.196721311,20,57,0.350877193,20,23,0.869565217,14,NA,NA,PittsburghSyracuse1-7,conf,ACC,ACC,-17.2119,0.87843,103.6,116.3,106.7,40.4,19.4,43.6,40.4,124.5,64.8,16.2,25.9,14.8,20.9,2017,61.9,Kevin Stallings,Jim Boeheim
2017,1/7/2017,A,1,0,Boston College,Duke,"L, 93-82",82,83,21,0.253012048,32,62,0.516129032,15,19,0.789473684,23,NA,NA,Boston CollegeDuke1-7,conf,ACC,ACC,-13.2013,0.958699,104.1,96,98.1,54,25.1,25.8,30.6,111.2,62.5,19.1,12.5,57.1,71.6,2017,83.6,Jim Christian,Mike Krzyzewski
2017,1/7/2017,A,0,0,Virginia Tech,Florida St.,"L, 93-78",78,77,16,0.207792208,28,62,0.451612903,18,26,0.692307692,25,NA,NA,Virginia TechFlorida St.1-7,conf,ACC,ACC,-7.41342,0.926513,112.6,105.7,100.9,48.4,20.7,34.2,41.9,120.3,54.8,16.8,40,50.8,67.4,2017,77.3,Buzz Williams,Leonard Hamilton
2017,1/7/2017,A,0,1,Louisville,Georgia Tech,"W, 65-50",65,62,8,0.129032258,23,60,0.383333333,10,20,0.5,19,NA,NA,LouisvilleGeorgia Tech1-7,conf,ACC,ACC,8.93091,0.797365,120.4,82.5,104,45.8,12.8,40,33.3,80,35,22.4,28.6,40,98.7,2017,62.5,Rick Pitino,Josh Pastner
2017,1/7/2017,A,0,0,Clemson,Notre Dame,"L, 75-70",70,61,12,0.196721311,28,57,0.49122807,7,8,0.875,9,NA,NA,ClemsonNotre Dame1-7,conf,ACC,ACC,2.44416,0.94132,126.9,101.3,113.2,55.3,19.4,37.9,14,121.3,59.2,16.2,33.3,10,93,2017,61.8,Brad Brownell,Mike Brey
2017,1/4/2017,A,1,0,Georgia Tech,Duke,"L, 110-57",57,71,13,0.183098592,22,63,0.349206349,11,18,0.611111111,16,NA,NA,Georgia TechDuke1-4,conf,ACC,ACC,-20.6212,0.958699,96.2,123,80,36.5,18.2,30.4,28.6,154.3,67.1,14,50,27.1,5.6,2017,71.3,Josh Pastner,Mike Krzyzewski
2017,1/4/2017,A,0,0,Miami FL,Syracuse,"L, 70-55",55,61,15,0.245901639,21,54,0.388888889,2,10,0.2,15,NA,NA,Miami FLSyracuse1-4,conf,ACC,ACC,-4.969,0.87843,97.2,98,89.9,49.1,24.5,32.4,18.5,114.4,65.9,24.5,26.3,31.8,47.7,2017,61.2,Jim Larranaga,Jim Boeheim
2017,1/4/2017,A,0,0,Louisville,Notre Dame,"L, 77-70",70,69,11,0.15942029,25,64,0.390625,13,18,0.722222222,21,NA,NA,LouisvilleNotre Dame1-4,conf,ACC,ACC,-4.15269,0.94132,109.6,94.5,100.4,44.5,15.8,34.1,28.1,110.5,48.2,17.2,34.4,43.9,84.5,2017,69.7,Rick Pitino,Mike Brey
2017,1/4/2017,A,0,0,Virginia,Pittsburgh,"L, 88-76",76,69,6,0.086956522,33,67,0.492537313,2,5,0.4,21,NA,NA,VirginiaPittsburgh1-4,conf,ACC,ACC,-3.09342,0.827217,116.8,112.6,109.6,55.2,8.7,16.7,7.5,126.9,65.7,20.2,40,51.9,60.3,2017,61.6,Tony Bennett,Kevin Stallings
2017,1/4/2017,A,0,0,Virginia Tech,North Carolina St.,"L, 104-78",78,84,20,0.238095238,25,58,0.431034483,15,24,0.625,22,NA,NA,Virginia TechNorth Carolina St.1-4,conf,ACC,ACC,-16.353,0.737068,92.2,112.9,92.4,54.3,23.7,15.4,41.4,123.2,68.8,20.1,26.9,37.5,8.9,2017,84.4,Buzz Williams,Mark Gottfried
2017,1/3/2017,A,0,1,North Carolina,Clemson,"W, 89-86",89,78,18,0.230769231,35,78,0.448717949,9,12,0.75,19,NA,NA,North CarolinaClemson1-3,conf,ACC,ACC,-0.342242,0.890067,118.8,97.7,112.9,51.3,22.8,51.1,15.4,109.1,53.7,15.2,26.3,27.9,90.5,2017,70.1,Roy Williams,Brad Brownell
2017,1/3/2017,A,0,0,Boston College,Wake Forest,"L, 79-66",66,72,8,0.111111111,21,58,0.362068966,19,24,0.791666667,22,NA,NA,Boston CollegeWake Forest1-3,conf,ACC,ACC,-2.30052,0.912045,96.7,88,90.9,40.5,11,13.2,41.4,108.8,52.6,16.5,25,43.9,74.7,2017,72.6,Jim Christian,Danny Manning
2017,1/1/2017,A,0,0,Syracuse,Boston College,"L, 96-81",81,72,10,0.138888889,26,68,0.382352941,23,30,0.766666667,17,NA,NA,SyracuseBoston College1-1,conf,ACC,ACC,-10.9222,0.638371,113.9,130.8,111.5,42.6,13.8,44.4,44.1,132.1,69.8,17.9,34.4,27,16.9,2017,72.7,Jim Boeheim,Jim Christian
2017,12/31/2016,A,0,0,North Carolina,Georgia Tech,"L, 75-63",63,78,20,0.256410256,24,72,0.333333333,10,14,0.714285714,22,NA,NA,North CarolinaGeorgia Tech12-31,conf,ACC,ACC,-0.827409,0.797365,97.8,94.9,80.6,36.8,25.6,39.6,19.4,96,44.3,20.5,24.2,62.3,58.5,2017,78.2,Roy Williams,Josh Pastner
2017,12/31/2016,A,0,0,Duke,Virginia Tech,"L, 89-75",75,70,11,0.157142857,28,67,0.417910448,14,22,0.636363636,20,NA,NA,DukeVirginia Tech12-31,conf,ACC,ACC,-11.8119,0.879234,106.4,110.2,105.8,45.5,15.5,41.9,32.8,125.5,62.1,12.7,25.8,44.8,40.2,2017,70.9,Mike Krzyzewski,Buzz Williams
2017,12/31/2016,A,0,1,Clemson,Wake Forest,"W, 73-68",73,70,11,0.157142857,27,58,0.465517241,11,20,0.55,16,NA,NA,ClemsonWake Forest12-31,conf,ACC,ACC,-4.25308,0.912045,102.9,83.5,103.7,53.4,15.6,22.9,34.5,96.6,48.3,22.7,30.6,18.3,91.6,2017,70.4,Brad Brownell,Danny Manning
2017,12/31/2016,A,0,1,Notre Dame,Pittsburgh,"W, 78-77",78,71,9,0.126760563,31,69,0.449275362,7,10,0.7,14,NA,NA,Notre DamePittsburgh12-31,conf,ACC,ACC,-2.89296,0.827217,112.5,99.3,109.6,51.4,12.6,29.3,14.5,108.1,45.8,12.6,37.2,19.4,80.8,2017,63.3,Mike Brey,Kevin Stallings
2017,12/31/2016,A,0,1,Florida St.,Virginia,"W, 60-58",60,60,12,0.2,20,49,0.408163265,12,24,0.5,15,NA,NA,Florida St.Virginia12-31,conf,ACC,ACC,-0.5575,0.961534,118.8,88.8,99.4,49,19.9,30,49,96,53.9,21.5,20.7,9.8,96.6,2017,60.4,Leonard Hamilton,Tony Bennett
2017,12/31/2016,A,0,0,North Carolina St.,Miami FL,"L, 81-63",63,65,15,0.230769231,21,54,0.388888889,11,18,0.611111111,20,NA,NA,North Carolina St.Miami FL12-31,conf,ACC,ACC,-7.9506,0.90994,110.6,111.9,95.8,48.1,22.8,35.1,33.3,123.2,52.3,12.2,45.9,35.4,46.7,2017,65.7,Mark Gottfried,Jim Larranaga
2017,12/28/2016,A,0,0,Wake Forest,Florida St.,"L, 88-72",72,74,16,0.216216216,26,60,0.433333333,10,16,0.625,20,NA,NA,Wake ForestFlorida St.12-28,conf,ACC,ACC,0.785837,0.926513,113.3,99,96.4,51.7,21.4,25,26.7,117.9,59.1,17.4,26.7,56.4,82.5,2017,74.7,Danny Manning,Leonard Hamilton
2017,12/28/2016,A,0,1,Virginia,Louisville,"W, 61-53",61,61,14,0.229508197,24,49,0.489795918,11,14,0.785714286,19,NA,NA,VirginiaLouisville12-28,conf,ACC,ACC,11.3114,0.960757,120.3,71.4,99.9,51,22.9,30.8,28.6,86.8,45.5,22.9,25.8,50,99.8,2017,61,Tony Bennett,Rick Pitino
2018,3/3/2018,A,0,0,Wake Forest,Georgia Tech,"L, 64-56",56,75,22,0.293333333,19,57,0.333333333,10,17,0.588235294,23,NA,NA,Wake ForestGeorgia Tech3-3,conf,ACC,ACC,-0.0229741,0.709009,83.1,81.6,74.4,40.4,29.2,29.3,29.8,85.1,40.4,22.6,27,42.1,54.9,2018,75.2,Danny Manning,Josh Pastner
2018,3/3/2018,A,0,0,Virginia Tech,Miami FL,"L, 69-68",68,64,15,0.234375,23,49,0.469387755,13,19,0.684210526,16,NA,NA,Virginia TechMiami FL3-3,conf,ACC,ACC,1.22708,0.896659,116.8,96.6,105.8,56.1,23.3,33.3,38.8,107.3,59,20.2,20.7,36,89.8,2018,64.3,Buzz Williams,Jim Larranaga
2018,3/3/2018,A,0,0,Clemson,Syracuse,"L, 55-52",52,55,12,0.218181818,18,45,0.4,11,16,0.6875,18,NA,NA,ClemsonSyracuse3-3,conf,ACC,ACC,-1.64167,0.874556,108.6,96.7,94.5,45.6,21.8,30,35.6,99.9,35.8,12.7,38.5,37.7,79.1,2018,55,Brad Brownell,Jim Boeheim
2018,3/3/2018,A,0,0,Boston College,Florida St.,"L, 85-76",76,81,18,0.222222222,26,65,0.4,12,15,0.8,21,NA,NA,Boston CollegeFlorida St.3-3,conf,ACC,ACC,2.55341,0.897445,107.1,91.9,93.8,49.2,22.2,23.1,23.1,104.9,55.6,19.7,22.9,37.1,85.3,2018,81,Jim Christian,Leonard Hamilton
2018,3/3/2018,A,0,0,Notre Dame,Virginia,"L, 62-57",57,60,8,0.133333333,19,53,0.358490566,12,17,0.705882353,17,NA,NA,Notre DameVirginia3-3,conf,ACC,ACC,-3.41333,0.971474,115.3,92.8,95,42.5,13.3,26.5,32.1,103.3,47,8.3,15.2,42,92.4,2018,60,Mike Brey,Tony Bennett
2018,3/3/2018,A,0,0,Louisville,North Carolina St.,"L, 76-69",69,68,15,0.220588235,25,56,0.446428571,14,15,0.933333333,19,NA,NA,LouisvilleNorth Carolina St.3-3,conf,ACC,ACC,-1.61734,0.863357,107.3,97.4,101.1,49.1,22,29,26.8,111.4,50.8,5.9,21.6,44.1,75.3,2018,68.2,David Padgett,Kevin Keatts
2018,3/3/2018,A,1,0,North Carolina,Duke,"L, 74-64",64,70,14,0.2,26,70,0.371428571,4,5,0.8,19,NA,NA,North CarolinaDuke3-3,conf,ACC,ACC,1.9746,0.97014,108.4,84.4,90.9,42.9,19.9,33.3,7.1,105.1,52.4,19.9,37.2,32.3,94.7,2018,70.4,Roy Williams,Mike Krzyzewski
2018,3/1/2018,A,0,0,North Carolina St.,Georgia Tech,"L, 78-75",75,70,11,0.157142857,29,65,0.446153846,10,12,0.833333333,18,NA,NA,North Carolina St.Georgia Tech3-1,conf,ACC,ACC,3.34667,0.709009,116.8,107.9,106.6,50,15.6,37.1,18.5,110.8,56.5,19.9,35.3,27.4,71.4,2018,70.4,Kevin Keatts,Josh Pastner
2018,3/1/2018,A,0,1,Virginia,Louisville,"W, 67-66",67,64,12,0.1875,24,56,0.428571429,13,19,0.684210526,22,NA,NA,VirginiaLouisville3-1,conf,ACC,ACC,-6.8925,0.884967,111,96.7,104,48.2,18.6,33.3,33.9,102.5,47.8,12.4,17.9,63,82.9,2018,64.4,Tony Bennett,David Padgett
2018,2/28/2018,A,0,0,Pittsburgh,Notre Dame,"L, 73-56",56,63,7,0.111111111,22,66,0.333333333,5,6,0.833333333,14,NA,NA,PittsburghNotre Dame2-28,conf,ACC,ACC,-12.2865,0.871561,91.7,103.9,87.5,38.6,10.9,25.6,9.1,114.1,47,12.5,44.2,22.4,19.1,2018,64,Kevin Stallings,Mike Brey
2018,2/28/2018,A,0,0,Syracuse,Boston College,"L, 85-70",70,65,15,0.230769231,19,50,0.38,22,25,0.88,19,NA,NA,SyracuseBoston College2-28,conf,ACC,ACC,-8.08159,0.798386,110.4,117.5,106.6,48,22.9,37.5,50,129.5,61.1,15.2,29,44.4,33,2018,65.6,Jim Boeheim,Jim Christian
2018,2/28/2018,A,0,0,Florida St.,Clemson,"L, 76-63",63,65,12,0.184615385,21,50,0.42,12,19,0.631578947,24,NA,NA,Florida St.Clemson2-28,conf,ACC,ACC,-1.04979,0.924554,114.2,101.3,95.9,51,18.3,18.2,38,115.7,49.1,13.7,33.3,45.6,79.9,2018,65.7,Leonard Hamilton,Brad Brownell
2018,2/27/2018,A,0,1,Miami FL,North Carolina,"W, 91-88",91,68,10,0.147058824,34,62,0.548387097,12,13,0.923076923,19,NA,NA,Miami FLNorth Carolina2-27,conf,ACC,ACC,4.11583,0.944104,145.6,107.6,132.2,63.7,14.5,31,21,127.8,65.8,18.9,39.3,35.1,97,2018,68.8,Jim Larranaga,Roy Williams
2018,2/26/2018,A,0,0,Duke,Virginia Tech,"L, 64-63",63,66,18,0.272727273,22,54,0.407407407,11,15,0.733333333,17,NA,NA,DukeVirginia Tech2-26,conf,ACC,ACC,5.45042,0.892154,104.7,84.4,95.3,48.1,27.2,41.9,27.8,96.9,49,18.2,17.2,38,92.2,2018,66.1,Mike Krzyzewski,Buzz Williams
2018,2/25/2018,A,0,0,Florida St.,North Carolina St.,"L, 92-72",72,73,14,0.191780822,27,56,0.482142857,18,25,0.72,19,NA,NA,Florida St.North Carolina St.2-25,conf,ACC,ACC,-13.9548,0.863357,101.1,112.2,98,48.2,19.1,25,44.6,125.2,59.8,15,33.3,25.8,23.2,2018,73.5,Leonard Hamilton,Kevin Keatts
2018,2/24/2018,A,0,1,Louisville,Virginia Tech,"W, 75-68",75,68,15,0.220588235,24,56,0.428571429,15,21,0.714285714,15,NA,NA,LouisvilleVirginia Tech2-24,conf,ACC,ACC,-1.12982,0.892154,114.4,91.7,109.9,53.6,22,39.4,37.5,99.6,49.2,11.7,18.4,30.5,92.7,2018,68.3,David Padgett,Buzz Williams
2018,2/24/2018,A,0,0,Boston College,Miami FL,"L, 79-78",78,68,8,0.117647059,30,53,0.566037736,14,25,0.56,17,NA,NA,Boston CollegeMiami FL2-24,conf,ACC,ACC,3.02333,0.896659,126.2,103.4,113.9,60.4,11.7,17.2,47.2,115.3,50.8,17.5,40.5,23.1,90.8,2018,68.5,Jim Christian,Jim Larranaga
2018,2/24/2018,A,0,1,Notre Dame,Wake Forest,"W, 76-71",76,63,7,0.111111111,25,57,0.438596491,18,20,0.9,13,NA,NA,Notre DameWake Forest2-24,conf,ACC,ACC,-2.88449,0.783472,121.6,107.3,120,50.9,11.1,31.2,35.1,112.1,51.7,9.5,25.7,25.4,80.8,2018,63.3,Mike Brey,Danny Manning
2018,2/24/2018,A,0,0,Georgia Tech,Clemson,"L, 75-67",67,65,13,0.2,24,61,0.393442623,10,12,0.833333333,25,NA,NA,Georgia TechClemson2-24,conf,ACC,ACC,0.789298,0.924554,120.3,101.3,102.3,46.7,19.9,36.8,19.7,114.5,54.3,15.3,24,63.8,87.9,2018,65.5,Josh Pastner,Brad Brownell
2018,2/24/2018,A,0,1,Virginia,Pittsburgh,"W, 66-37",66,54,8,0.148148148,25,49,0.510204082,8,11,0.727272727,10,NA,NA,VirginiaPittsburgh2-24,conf,ACC,ACC,16.2577,0.434544,122.1,72,120.6,59.2,14.6,28,22.4,67.6,31.5,16.4,16.7,23.9,99.8,2018,54.7,Tony Bennett,Kevin Stallings
2018,2/24/2018,A,1,0,Syracuse,Duke,"L, 60-44",44,64,17,0.265625,17,54,0.314814815,4,6,0.666666667,14,NA,NA,SyracuseDuke2-24,conf,ACC,ACC,-7.84661,0.97014,79.4,77.3,68.5,37,26.5,23.7,11.1,93.4,43.4,17.1,25,30.2,57.6,2018,64.2,Jim Boeheim,Mike Krzyzewski
2018,2/21/2018,A,0,0,Georgia Tech,Virginia,"L, 65-54",54,53,6,0.113207547,22,51,0.431372549,6,8,0.75,16,NA,NA,Georgia TechVirginia2-21,conf,ACC,ACC,-3.63323,0.971474,125.7,106.2,100.6,47.1,11.2,24.1,15.7,121.1,55.2,11.2,33.3,37.5,87.4,2018,53.7,Josh Pastner,Tony Bennett
2018,2/21/2018,A,0,1,North Carolina,Syracuse,"W, 78-74",78,65,8,0.123076923,29,65,0.446153846,12,15,0.8,14,NA,NA,North CarolinaSyracuse2-21,conf,ACC,ACC,5.98792,0.874556,140.4,107.9,119.8,50.8,12.3,39.5,23.1,113.7,50,15.4,32.4,29.3,95.4,2018,65.1,Roy Williams,Jim Boeheim
2018,2/21/2018,A,0,0,Clemson,Virginia Tech,"L, 65-58",58,63,11,0.174603175,22,57,0.385964912,3,10,0.3,18,NA,NA,ClemsonVirginia Tech2-21,conf,ACC,ACC,-2.30193,0.892154,98.9,89.6,90.9,48.2,17.2,27.8,17.5,101.9,42.2,7.8,27,43.1,75.7,2018,63.8,Brad Brownell,Buzz Williams
2018,2/21/2018,A,1,0,Louisville,Duke,"L, 82-56",56,71,15,0.211267606,23,64,0.359375,5,7,0.714285714,12,NA,NA,LouisvilleDuke2-21,conf,ACC,ACC,-12.1602,0.97014,91.8,94.4,78.4,39.8,21,23.8,10.9,114.7,55.8,21,37.5,26.7,41.9,2018,71.5,David Padgett,Mike Krzyzewski
2018,2/21/2018,A,0,1,Wake Forest,Pittsburgh,"W, 63-57",63,59,5,0.084745763,20,50,0.4,20,23,0.869565217,16,NA,NA,Wake ForestPittsburgh2-21,conf,ACC,ACC,0.998748,0.434544,106.2,102.3,105.8,43,8.4,25,46,95.8,46.2,13.4,16.7,28.8,60.5,2018,59.5,Danny Manning,Kevin Stallings
2018,2/20/2018,A,0,0,Boston College,North Carolina St.,"L, 82-66",66,72,12,0.166666667,29,76,0.381578947,4,12,0.333333333,18,NA,NA,Boston CollegeNorth Carolina St.2-20,conf,ACC,ACC,-8.93204,0.863357,95,99.5,90.6,40.8,16.5,38.5,15.8,112.5,66.3,22,15.4,32.7,37,2018,72.9,Jim Christian,Kevin Keatts
2018,2/19/2018,A,0,1,Miami FL,Notre Dame,"W, 77-74",77,64,8,0.125,31,58,0.534482759,6,14,0.428571429,14,NA,NA,Miami FLNotre Dame2-19,conf,ACC,ACC,2.90625,0.871561,127.5,102.4,119.1,61.2,12.4,21.9,24.1,114.5,59.4,18.6,30.8,26.4,92.5,2018,64.7,Jim Larranaga,Mike Brey
2018,2/18/2018,A,0,1,Duke,Clemson,"W, 66-57",66,66,11,0.166666667,19,49,0.387755102,22,26,0.846153846,14,NA,NA,DukeClemson2-18,conf,ACC,ACC,1.67311,0.924554,110.5,81.2,100,44.9,16.7,23.5,53.1,86.3,38.5,19.7,29.3,19.7,97.2,2018,66,Mike Krzyzewski,Brad Brownell
2018,2/18/2018,A,0,0,Pittsburgh,Florida St.,"L, 88-75",75,67,12,0.179104478,24,48,0.5,15,22,0.681818182,31,NA,NA,PittsburghFlorida St.2-18,conf,ACC,ACC,-2.14946,0.897445,126.7,115.4,111.6,62.5,17.9,11.5,45.8,130.9,62.8,11.9,25.9,85.1,74.5,2018,67.2,Kevin Stallings,Leonard Hamilton
2018,2/17/2018,A,0,1,Virginia Tech,Georgia Tech,"W, 76-56",76,62,13,0.209677419,28,53,0.528301887,12,19,0.631578947,19,NA,NA,Virginia TechGeorgia Tech2-17,conf,ACC,ACC,11.4181,0.709009,130.9,90.3,122.5,60.4,21,44.8,35.8,90.3,40,19.3,37.8,34.5,98.6,2018,62,Buzz Williams,Josh Pastner
2018,2/17/2018,A,0,1,Syracuse,Miami FL,"W, 62-55",62,58,11,0.189655172,25,52,0.480769231,7,9,0.777777778,14,NA,NA,SyracuseMiami FL2-17,conf,ACC,ACC,2.92263,0.896659,114,85.6,105.1,52.9,18.6,34.6,17.3,93.2,39.8,11.9,30,20.3,96.4,2018,59,Jim Boeheim,Jim Larranaga
2018,2/17/2018,A,0,1,Notre Dame,Boston College,"W, 84-67",84,65,13,0.2,31,49,0.632653061,8,11,0.727272727,10,NA,NA,Notre DameBoston College2-17,conf,ACC,ACC,14.0994,0.798386,134.6,91.1,128.3,77.6,19.9,9.5,22.4,102.3,50.9,19.9,29,21.4,98.9,2018,65.5,Mike Brey,Jim Christian
2018,2/17/2018,A,0,1,North Carolina St.,Wake Forest,"W, 90-84",90,78,12,0.153846154,30,59,0.508474576,19,31,0.612903226,21,NA,NA,North Carolina St.Wake Forest2-17,conf,ACC,ACC,6.48123,0.783472,120.8,97.9,114.5,60.2,15.3,24.3,52.5,106.9,48.6,19.1,37.2,31,91.8,2018,78.6,Kevin Keatts,Danny Manning
2018,2/17/2018,A,0,1,North Carolina,Louisville,"W, 93-76",93,73,11,0.150684932,36,74,0.486486486,9,10,0.9,19,NA,NA,North CarolinaLouisville2-17,conf,ACC,ACC,10.188,0.884967,139.4,95.6,127.2,56.8,15,44.7,13.5,104,50.8,16.4,28.9,35.5,98.7,2018,73.1,Roy Williams,David Padgett
2018,2/14/2018,A,1,0,Virginia Tech,Duke,"L, 74-52",52,58,10,0.172413793,21,49,0.428571429,3,4,0.75,11,NA,NA,Virginia TechDuke2-14,conf,ACC,ACC,-6.60594,0.97014,107.3,102.1,89.2,50,17.1,10.7,8.2,126.9,64.4,22.3,40.7,19.2,63.9,2018,58.3,Buzz Williams,Mike Krzyzewski
2018,2/14/2018,A,0,0,Clemson,Florida St.,"L, 81-79",79,80,21,0.2625,28,61,0.459016393,13,18,0.722222222,17,NA,NA,ClemsonFlorida St.2-14,conf,ACC,ACC,6.06593,0.897445,110.3,89.3,98.1,54.1,26.1,26.5,29.5,100.6,56.6,21.1,25.8,32.8,91.9,2018,71.6,Brad Brownell,Leonard Hamilton
2018,2/14/2018,A,0,1,North Carolina St.,Syracuse,"W, 74-70",74,64,19,0.296875,27,49,0.551020408,10,13,0.769230769,26,NA,NA,North Carolina St.Syracuse2-14,conf,ACC,ACC,-0.278333,0.874556,130.7,107.8,115.6,65.3,29.7,36,26.5,109.4,58,23.4,39.1,61.4,90.1,2018,64,Kevin Keatts,Jim Boeheim
2018,2/14/2018,A,0,0,Georgia Tech,Wake Forest,"L, 79-62",62,61,14,0.229508197,22,43,0.511627907,17,24,0.708333333,19,NA,NA,Georgia TechWake Forest2-14,conf,ACC,ACC,-7.9415,0.783472,106.3,117.4,100.4,52.3,22.7,24,55.8,128,56.8,8.1,33.3,28.8,24.3,2018,61.7,Josh Pastner,Danny Manning
2018,2/13/2018,A,0,1,Boston College,Pittsburgh,"W, 81-58",81,66,22,0.333333333,29,66,0.439393939,14,17,0.823529412,11,NA,NA,Boston CollegePittsburgh2-13,conf,ACC,ACC,1.21458,0.434544,116.3,100.9,122.4,50.8,33.2,63,25.8,87.6,53.1,30.2,3.8,18.8,83.7,2018,66.2,Jim Christian,Kevin Stallings
2018,2/13/2018,A,0,1,Virginia,Miami FL,"W, 59-50",59,56,11,0.196428571,22,48,0.458333333,9,12,0.75,15,NA,NA,VirginiaMiami FL2-13,conf,ACC,ACC,6.99515,0.896659,114.7,78.6,103.6,52.1,19.3,30.8,25,87.8,44.7,19.3,20,23.4,98.7,2018,57,Tony Bennett,Jim Larranaga
